71.3,0,5.0,0.050,50
2025-12-17 18:01:40,25.63,49.47,1015.00,92.62,686,0.763,5600,110.0,185.0,200.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.110ppm,545681.8,0,5.0,0.050,50
2025-12-17 18:01:49,25.64,52025-12-17 18:02:20,25.64,50.25,1015.00,82.12,640,0.687,5600,1122025-12-17 18:03:10,25.64,50.25,1015.00,82.12,640,0.687,5600,1132025-12-17 18:28:24,25.66,51.34,1016.00,67.22,575,0.593,5600,124.0,203.0,228.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547286.4,0,5.0,0.050,50
2025-12-17 18:28:35,25.66,51.34,1016.00,67.22,575,0.593,5600,127.0,208.0,233.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547296.8,0,5.0,0.050,50
2025-12-17 18:28:44,25.66,51.34,1016.00,67.22,575,0.593,5600,125.0,209.0,233.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547306.2,0,5.0,0.050,50
2025-12-17 18:28:55,25.66,51.34,1016.00,67.22,575,0.593,5600,127.0,211.0,235.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547316.6,0,5.0,0.050,50
2025-12-17 18:29:05,25.66,51.34,1016.00,67.22,575,0.593,5600,128.0,214.0,237.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547327.1,0,5.0,0.050,50
2025-12-17 18:29:15,25.66,51.34,1016.00,67.22,575,0.593,5600,125.0,212.0,235.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547336.5,0,5.0,0.050,50
2025-12-17 18:29:25,25.66,51.34,1016.00,67.22,575,0.593,5600,124.0,209.0,235.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547346.9,0,5.0,0.050,50
2025-12-17 18:29:34,25.66,51.34,1016.00,67.22,575,0.593,5600,127.0,216.0,243.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547356.3,0,5.0,0.050,50
2025-12-17 18:29:45,25.66,51.34,1016.00,67.22,575,0.593,5600,125.0,214.0,239.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547366.7,0,5.0,0.050,50
2025-12-17 18:29:55,25.66,51.34,1016.00,67.22,575,0.593,5600,126.0,215.0,240.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547377.2,0,5.0,0.050,50
2025-12-17 18:30:05,25.66,51.34,1016.00,67.22,575,0.593,5600,125.0,212.0,236.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547386.6,0,5.0,0.050,50
2025-12-17 18:30:15,25.66,51.34,1016.00,67.22,575,0.593,5600,125.0,211.0,231.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547397.0,0,5.0,0.050,50
2025-12-17 18:30:26,25.66,51.34,1016.00,67.22,575,0.593,5600,125.0,210.0,232.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547407.5,0,5.0,0.050,50
2025-12-17 18:30:35,25.66,51.34,1016.00,67.22,575,0.593,5600,125.0,210.0,233.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547416.9,0,5.0,0.050,50
2025-12-17 18:30:45,25.66,51.34,1016.00,67.22,575,0.593,5600,127.0,214.0,238.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547427.3,0,5.0,0.050,50
2025-12-17 18:30:55,25.66,51.34,1016.00,67.22,575,0.593,5600,128.0,213.0,236.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547436.7,0,5.0,0.050,50
2025-12-17 18:31:05,25.66,51.34,1016.00,67.22,575,0.593,5600,129.0,212.0,234.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547447.1,0,5.0,0.050,50
2025-12-17 18:31:16,25.66,51.34,1016.00,67.22,575,0.593,5600,126.0,207.0,235.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547457.6,0,5.0,0.050,50
2025-12-17 18:31:25,25.66,51.34,1016.00,67.22,575,0.593,5600,125.0,207.0,237.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547467.0,0,5.0,0.050,50
2025-12-17 18:31:36,25.66,51.34,1016.00,67.22,575,0.593,5600,127.0,210.0,236.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.104ppm,547477.4,0,5.0,0.050,50
2025-12-17 18:31:45,25.66,54.05,1016.00,50.00,500,0.500,5600,128.0,211.0,234.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.197ppm,547486.8,0,5.0,0.050,50
2025-12-17 18:31:55,25.66,54.05,1016.00,50.00,500,0.500,5600,129.0,212.0,234.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.197ppm,547497.2,0,5.0,0.050,50
2025-12-17 18:32:06,25.66,54.05,1016.00,50.00,500,0.500,5600,129.0,212.0,238.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.197ppm,547507.7,0,5.0,0.050,50
2025-12-17 18:32:15,25.66,54.05,1016.00,50.00,500,0.500,5600,129.0,213.0,236.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.197ppm,547517.1,0,5.0,0.050,50
