2025-08-02 14:44:38,44.0,61.0,72.0,3833,3172,560,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:44:48,43.0,59.0,71.0,3763,3125,571,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:44:59,42.0,59.0,71.0,3713,3063,578,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:45:09,41.0,58.0,69.0,3727,3043,556,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:45:20,42.0,59.0,70.0,3748,3064,545,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:45:30,41.0,59.0,70.0,3670,3029,555,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:45:41,40.0,60.0,71.0,3642,2993,554,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:45:51,41.0,59.0,70.0,3643,3002,567,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:46:01,40.0,59.0,70.0,3611,2986,546,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:46:12,40.0,57.0,70.0,3562,2944,552,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:46:22,40.0,55.0,69.0,3579,2967,533,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:46:33,41.0,56.0,70.0,3581,2937,538,2,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:46:43,42.0,58.0,70.0,3606,2979,527,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:46:54,40.0,59.0,70.0,3570,2970,533,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:47:04,39.0,58.0,69.0,3552,2964,535,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:47:15,39.0,59.0,69.0,3596,2979,558,1,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:47:25,39.0,57.0,69.0,3509,2921,526,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:47:35,39.0,57.0,69.0,3523,2896,523,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:47:46,39.0,57.0,70.0,3495,2848,517,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:47:56,38.0,55.0,69.0,3472,2842,517,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:48:07,39.0,58.0,69.0,3615,2970,536,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:48:17,39.0,57.0,69.0,3654,2952,534,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:48:28,40.0,58.0,70.0,3597,2932,522,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:48:38,39.0,55.0,69.0,3555,2899,519,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:48:49,40.0,57.0,70.0,3592,2924,547,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:48:59,38.0,53.0,68.0,3519,2877,514,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:49:09,37.0,54.0,69.0,3455,2845,522,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:49:20,38.0,53.0,68.0,3405,2815,501,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:49:30,38.0,54.0,68.0,3415,2836,498,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
