2025-12-19 04:56:34,24.02,59.46,1014.00,73.89,604,0.634,5600,99.0,162.0,180.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671375.8,0,5.0,0.050,50
2025-12-19 04:56:43,24.02,59.46,1014.00,73.89,604,0.634,5600,99.0,164.0,179.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671385.2,0,5.0,0.050YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671465.8,0,5.0,0.050,50
PMS7003: Unknown error
2025-12-19 04:58:13,24.02,59.46,1014.00,73.89,604,0.634,5600,98.0,162.0,181.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671475.0,0,5.0,0.050,50
2025-12-19 04:58:23,24.02,59.46,1014.00,73.89,604,0.634,5600,98.0,163.0,182.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671485.5,0,5.0,0.050,50
2025-12-19 04:58:34,24.02,59.46,1014.00,73.89,604,0.634,5600,96.0,163.0,181.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671495.9,0,5.0,0.050,50
2025-12-19 04:58:43,24.02,59.46,1014.00,73.89,604,0.634,5600,96.0,162.0,178.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671505.3,0,5.0,0.050,50
2025-12-19 04:58:54,24.02,59.46,1014.00,73.89,604,0.634,5600,98.0,164.0,181.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671515.8,0,5.0,0.050,50
2025-12-19 04:59:04,24.02,59.46,1014.00,73.89,604,0.634,5600,99.0,164.0,181.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671526.2,0,5.0,0.050,50
2025-12-19 04:59:14,24.02,59.46,1014.00,73.89,604,0.634,5600,97.0,161.0,179.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671535.6,0,5.0,0.050,50
2025-12-19 04:59:24,24.02,59.46,1014.00,73.89,604,0.634,5600,98.0,158.0,178.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671546.0,0,5.0,0.050,50
2025-12-19 04:59:33,24.02,59.46,1014.00,73.89,604,0.634,5600,98.0,158.0,180.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671555.4,0,5.0,0.050,50
2025-12-19 04:59:44,24.02,59.46,1014.00,73.89,604,0.634,5600,98.0,161.0,179.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671565.9,0,5.0,0.050,50
2025-12-19 04:59:54,24.02,59.46,1014.00,73.89,604,0.634,5600,98.0,160.0,180.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.020ppm,671576.3,0,5.0,0.050,50
2025-12-19 05:00:04,24.02,59.46,1014.00,73.89,604,0.634,5600,99.0,163.0,183.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.016ppm,671585.7,0,5.0,0.050,50
2025-12-19 05:00:14,24.14,60.27,1014.00,60.77,547,0.556,5600,99.0,161.0,178.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.093ppm,671596.2,0,5.0,0.050,50
2025-12-19 05:00:24,24.14,60.27,1014.00,60.77,547,0.556,5600,99.0,164.0,182.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.093ppm,671605.6,0,5.0,0.050,50
2025-12-19 05:00:34,24.14,60.27,1014.00,60.77,547,0.556,5600,97.0,160.0,179.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.093ppm,671616.0,0,5.0,0.050,50
2025-12-19 05:00:44,24.14,60.27,1014.00,60.77,547,0.556,5600,98.0,161.0,180.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.093ppm,671626.5,0,5.0,0.050,50
2025-12-19 05:00:54,24.14,60.27,1014.00,60.77,547,0.556,5600,97.0,160.0,180.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.093ppm,671635.9,0,5.0,0.050,50
2025-12-19 05:01:04,24.14,60.27,1014.00,60.77,547,0.556,5600,97.0,159.0,179.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.093ppm,671646.3,0,5.0,0.050,50
2025-12-19 05:01:14,24.14,60.27,1014.00,60.77,547,0.556,5600,99.0,160.0,180.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.093ppm,671655.7,0,5.0,0.050,50
2025-12-19 05:01:24,24.14,60.27,1014.00,60.77,547,0.556,5600,98.0,159.0,177.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.093ppm,671666.2,0,5.0,0.050,50
