=== FAST POLLUTION DETECTOR v3.1 ===
10-second readings with timestamps
Location: Kolkata, India
=====================================
Connecting to WiFi..
✅ WiFi connected!
Waiting for NTP time sync
✅ NTP time synchronized!
Initializing PMS7003 2025-06-25 22:16:07,30.65,80.04,1000.00,50.00,500,0.500,,,,NO,NO,Normal Air,0
2025-06-25 22:16:17,30.65,80.04,1000.00,50.00,500,0.500,,,,NO,NO,Normal Air,0
2025-06-25 22:16:27,30.65,80.04,1000.00,50.00,500,0.500,,,,NO,NO,Normal Air,0
2025-06-25 22:16:37,30.65,80.04,1000.00,50.00,500,0.500,,,,NO,NO,Normal Air,0
2025-06-25 22:16:47,30.65,80.04,1000.00,50.00,500,0.500,,,,NO,NO,Normal Air,0
2025-06-25 22:16:57,30.65,80.04,1000.00,50.00,500,0.500,,,,NO,NO,Normal Air,0
✅ Baseline established! Now monitoring for pollution spikes...
📊 Baseline - IAQ: 50.0, VOC: 0.500 ppm, CO2: 500 ppm
2025-06-25 22:17:07,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:17:17,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:17:27,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:17:37,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:17:47,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:17:57,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:18:07,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:18:17,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:18:27,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:18:37,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:18:47,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:18:57,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:19:07,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:19:17,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:19:27,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:19:37,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:19:47,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:19:57,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:20:07,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:20:17,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:20:27,30.65,80.04,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:20:37,31.22,77.66,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:20:47,31.22,77.66,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:20:57,31.22,77.66,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:21:07,31.22,77.66,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:21:17,31.22,77.66,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:21:27,31.22,77.66,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:21:37,31.22,77.66,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:21:47,31.22,77.66,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:21:57,31.22,77.66,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
2025-06-25 22:22:07,31.22,77.66,1000.00,50.00,500,0.500,,,,YES,NO,Normal Air,0
