2025-12-10 07:03:59,23.78,59.07,1018.00,50.00,500,0.500,5600,1182025-12-10 09:10:45,22.91,58.47,1019.00,73.24,602,0.629,5600,1212025-12-10 09:11:35,22.91,58.47,1019.00,73.24,602,0.629,5600,1202025-12-10 10:00:43,23.40,56.30,1019.00,78.77,626,0.665,5600,1212025-12-10 10:01:34,23.40,56.30,1019.00,78.77,626,0.665,5600,1192025-12-10 10:40:31,23.63,56.16,1018.00,71.31,593,0.618,5600,119.0,216.0,249.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.023ppm,13012.9,0,5.0,0.050,50
2025-12-10 10:40:41,23.63,56.16,1018.00,71.31,593,0.618,5600,118.0,216.0,247.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.023ppm,13022.3,0,5.0,0.050,50
2025-12-10 10:40:51,23.63,56.16,1018.00,71.31,593,0.618,5600,116.0,215.0,243.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.023ppm,13032.7,0,5.0,0.050,50
2025-12-10 10:41:02,23.63,56.16,1018.00,71.31,593,0.618,5600,117.0,216.0,243.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.023ppm,13043.2,0,5.0,0.050,50
2025-12-10 10:41:11,23.63,56.16,1018.00,71.31,593,0.618,5600,119.0,218.0,246.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.023ppm,13052.6,0,5.0,0.050,50
2025-12-10 10:41:21,23.63,56.16,1018.00,71.31,593,0.618,5600,119.0,223.0,250.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.023ppm,13063.0,0,5.0,0.050,50
2025-12-10 10:41:31,23.63,56.16,1018.00,71.31,593,0.618,5600,118.0,223.0,252.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.023ppm,13072.4,0,5.0,0.050,50
2025-12-10 10:41:41,23.63,56.16,1018.00,71.31,593,0.618,5600,118.0,219.0,248.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.023ppm,13082.8,0,5.0,0.050,50
2025-12-10 10:41:52,23.63,56.16,1018.00,71.31,593,0.618,5600,119.0,221.0,249.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.023ppm,13093.3,0,5.0,0.050,50
2025-12-10 10:42:01,23.63,56.16,1018.00,71.31,593,0.618,5600,117.0,218.0,245.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.023ppm,13102.7,0,5.0,0.050,50
2025-12-10 10:42:12,23.63,56.16,1018.00,71.31,593,0.618,5600,120.0,221.0,246.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.023ppm,13113.1,0,5.0,0.050,50
